,Ireland,Lugh,Lauve,Fauda,Light,Son,Ethaun,Fomor,Wave,Land,Victory,Fool,Tuatha,Fire,Saor,Spear,Mananaun,Midyir,Conary,Ah-ro-he,Water,Brigit,Ingcel,King,Cow,Brian,Gobhaun,Destiny,Strength,Come,Balor,Wind,Road,Wonder-tales,Champion,Heart,Fer,Cian,Aodh,Battle,Harp,Pooka,Eyes,Fionnuala,Mor,Fomorians,Ogma,Plenty,Bruiden,Hands,Man,Father,Evil,Eye,Earth,Dagda,Thou,Boat,Danaan,Heaven,Cauldron,Angus,Day,Ochone,Turann,Hills,Sons,Lir,Teigue,Eochy,Derga,Lomna,Swans,Stone,Time,Sword,Country,Night,House,Milesians,Sea,Amergin,Horses,One,Nuada,Lough,Great,Children,Urcar,Mantle,Faery,Rogain,Cecht,Strike,Ildana,Mac,People,World,Danaans,Flame
Victory,0.323940698021819,0.3545061424074157,0.29002114823897207,0.2860130802302713,0.4150108032103704,0.391770408518675,0.3936512923803957,0.3793314508187515,0.3683536121328665,0.4040660039114502,1.0,0.25140966179284624,0.3984310910699895,0.3379312822336756,0.38796731889567865,0.45930968441664033,0.40269774281115966,0.33294964956090256,0.3725351980098283,0.17116129320273493,0.3511554341139906,0.2521012659284852,0.3343102647506171,0.3388638578557267,0.41324201178853437,0.36416747015939666,0.4044832271585671,0.3592425816814119,0.32140976077734706,0.38586335241191966,0.34707603623709415,0.35196741790633507,0.367468531530132,0.37860437777105316,0.35062059497903586,0.3412147734003438,0.3901363453709424,0.35152036904415485,0.3014579419345156,0.31956668179361614,0.3146461560649007,0.27409406929440416,0.33009277326732,0.3057200963467089,0.3280343808379143,0.392553624243569,0.39110610991041156,0.4344604991084175,0.27641411851494035,0.3902731619112594,0.34749928659630946,0.3373932367710305,0.34348567777130246,0.3375190218206649,0.410464467739465,0.33353337919814685,0.2553335510045715,0.35446017766259974,0.4039035509136724,0.28272272931878834,0.3548299257774037,0.3935612338144411,0.30574819475577086,0.16583556155389137,0.41540199855241855,0.2966954808975429,0.37320196479248524,0.23911792490821107,0.22924406668676836,0.27043669947229704,0.21441130321022067,0.2957933901068134,0.258584127030632,0.40592587428721966,0.3354074642475167,0.4260499824914406,0.33459264682004425,0.38311853016237424,0.37789305202669493,0.35351117051168374,0.37195174117128793,0.27360331180976755,0.28116349008825525,0.3429323650122152,0.36262324798971196,0.09487713032759464,0.3798615614523937,0.2509355297659395,0.3120924505911059,0.27883299162871417,0.3235169032504828,0.25834719695206854,0.3524145621979459,0.2593758484251721,0.1970293481603605,0.35581705209978937,0.3777986518926255,0.3869233757797502,0.3979298367112335,0.2720848324385868
Fool,0.24004629332074898,0.2995889496262273,0.2624919696645586,0.2504164885904852,0.5455878723147544,0.28020809486628506,0.3045828696385464,0.27656104484169197,0.2737492520532809,0.27582260326847147,0.34372295250786467,1.0,0.27279049615155954,0.25941694256504566,0.2828476957469351,0.24610119887580975,0.2467939059011112,0.27524113075740514,0.37697617582538506,0.16812691904519386,0.28588964197191136,0.4711908329200102,0.4162083653564395,0.28921332368900743,0.27302210182545117,0.27162765400893385,0.27779794047523776,0.6224405557230339,0.43008268459968124,0.27738660551269506,0.29844431110663594,0.44026172292849003,0.2856122609972583,0.24482398899157518,0.2898363060755479,0.2804838379893349,0.39909228639238253,0.47401786019993525,0.47431729135768624,0.7863109306490353,0.26678791077503994,0.45075133264141853,0.760266963577326,0.45593264302480097,0.3193669563529579,0.23712849554336923,0.48789079972574834,0.4067232927712639,0.3641126868334228,0.482006963110088,0.2870265340744315,0.2647007508634623,0.297222154688807,0.3007762102430904,0.41196718345735395,0.28393845187602157,0.40252285437311336,0.7111728254037757,0.2603287034985972,0.2687194600764956,0.47394071122286807,0.2820470324422206,0.6182004873219054,0.2849446884517821,0.38309652645748965,0.33160180369108505,0.61258746025309,0.7767008034568,0.22337879529682272,0.2846936361058862,0.33248077895753925,0.44113774202107947,0.7073574818212849,0.4808692749781178,0.7531169285388726,0.40561464188902463,0.2523048245365263,0.37363852461571767,0.2836410016514462,0.7895583918848865,0.5576636660603748,0.7176291068973147,0.6171566573744632,0.263039301071416,0.26344907128050343,0.5775661410294595,0.2834073032650533,0.586342185032856,0.45556818009496014,0.7173678540326841,0.33264836723867114,0.3909611852099388,0.3436260174335259,0.6968734388224762,0.280479960514952,0.3421995251061783,0.26339051321262685,0.2488250844978342,0.2556611466277285,0.3992021890770106
Tuatha,0.5587768408589835,0.4433942634678677,0.31432255259734276,0.31485249659133113,0.4799040627439966,0.43736422701129296,0.4258718029657758,0.5196495671502258,0.49616797479303565,0.563441508958679,0.4369004255468967,0.32450120395744736,1.0,0.5393108966988378,0.5515361094708134,0.3461162107203898,0.3358409619498239,0.5844757938179925,0.3698864787355482,0.19034022643334336,0.610529677063852,0.5495446016171752,0.6674161694589024,0.42218038466438196,0.46443664688032726,0.6105160488486967,0.541678725811685,0.6088372371171407,0.5256780781298037,0.5841896021945238,0.4349753628665616,0.6256165370466349,0.6265366159664129,0.5816824861142599,0.6501458704098306,0.6433704606359563,0.5179175029302453,0.6653082264469956,0.25008897114631023,0.5002451120800283,0.6019629673027904,0.5830299001079055,0.6042500378438,0.5455793796471172,0.6721307633341654,0.5897341825322575,0.581859768804258,0.3423798914678845,0.531590323547045,0.6576439986808107,0.6160641656671043,0.6264862229545709,0.35418002123527825,0.38863164745355566,0.5891143684057656,0.6102382069953782,0.2779396369910404,0.5303610574981261,0.4524308219515159,0.3038877368180926,0.4411021601465675,0.6595941391206844,0.4434634189811567,0.17474531812640234,0.469186938905092,0.355024230628895,0.5843947388813137,0.2398035242685337,0.268863333140647,0.39498572118259423,0.21474413925219302,0.5134398441348575,0.3750022979180527,0.6162290598636029,0.5837097025767023,0.37690651121265084,0.6410112844178835,0.5625133841318124,0.5734861479184579,0.6048501262631384,0.6602531463136827,0.4276653548816965,0.5186599375228003,0.6103405172143282,0.6159286119626027,0.12176788087775016,0.4560239124133874,0.5078154179146623,0.4822549496029249,0.40124934469334944,0.40284207276152206,0.31980010175642987,0.6546942576712497,0.2706438586453526,0.20141033202479763,0.6362852898909517,0.6809095315828495,0.5492139660398838,0.5871783943527044,0.5601059385623617
Fire,0.44197447173019627,0.4583828928718637,0.2500488645406871,0.24484134051500644,0.45107702092210067,0.49703277253463696,0.3501221857075728,0.5120376405840514,0.5257340169004892,0.5520491794447919,0.4313697770929318,0.28404214792900667,0.4843974557490644,1.0,0.6192585084402937,0.34289513127665533,0.33153333052441225,0.6478104689903763,0.6114527135920964,0.1582436714988957,0.558133044017487,0.20826994083026398,0.564071839150064,0.6687548581352568,0.3910084988554907,0.4948113365117605,0.5450464866831293,0.5225641950321305,0.5700955791488886,0.4551136399634933,0.6511594799718726,0.5738515633345842,0.5847087804659563,0.6649499557906088,0.47928014967831495,0.521256556854414,0.406772947684913,0.5158397424461834,0.42131516386199364,0.46619497395092685,0.31491958222175576,0.5008494067795688,0.5150285304234093,0.35537706637105926,0.5849510962453298,0.5545471119565931,0.5575007868987445,0.3339869659878773,0.22077855382784622,0.5183835375155563,0.6153316683719887,0.5839937828239874,0.3034140451414346,0.32816154921032525,0.6277896752718028,0.634032450547905,0.2302536745502118,0.453122530873196,0.6309508075914628,0.22488188067820328,0.4079108743334283,0.6703978202806165,0.36868894142813047,0.15199009842631792,0.4410206616303569,0.26630891602217316,0.5133134463684303,0.19955957308115274,0.20704393748849326,0.3265093502220848,0.17075270285119176,0.2642691908597674,0.30751581584326276,0.2027929064110696,0.5495841900759351,0.36481771682148395,0.562847770685629,0.5721687541672207,0.6350846379739448,0.515420778022836,0.5815885515033272,0.2523064878671212,0.41481444391672406,0.5832222735657361,0.6487028504827583,0.0788966628846502,0.38402193389644274,0.21276092916872427,0.25596923598698573,0.31715799723437543,0.33917376893881435,0.18431071128173795,0.2075520176350766,0.21561785198873135,0.17524795321862538,0.26531855637381524,0.6519282050732753,0.6349403141059446,0.5545785909663508,0.45737370268481714
Saor,0.31661436063336507,0.34649179853517087,0.24519612420868436,0.23995492868542617,0.38971121907685086,0.3279536978225601,0.3898164221878322,0.380055209323504,0.3585963909622111,0.36031466253336686,0.45917981652716294,0.289453446901498,0.5235946540604054,0.35649443980342665,1.0,0.3932979272190234,0.2713992716673258,0.37555764466610303,0.3712043226344584,0.1608427368873571,0.41470988206446324,0.2076711623013199,0.3906144390015501,0.35433075120442126,0.33997803144318856,0.38640585588234255,0.3168266536916125,0.5367859948582802,0.5314829105691008,0.46642319171089536,0.3823346022623519,0.34733299726306993,0.34876490055490705,0.36662551791366765,0.5377493819976242,0.7593047982661761,0.4068826515689377,0.5247949373188782,0.24484440477883734,0.3654501861050536,0.585379334319719,0.33938741431378705,0.46644551751870783,0.35885827481839505,0.3793847341328423,0.38587549619738337,0.5082996960398419,0.2833844104452709,0.3365623539511724,0.3758874150826784,0.34989306946406523,0.3251956470913167,0.2928157142342672,0.3106167520093266,0.43904171098038536,0.37482613280881016,0.25230037926006244,0.39624892235768866,0.4557336995837204,0.23928613815886793,0.4040549667417298,0.37675101076201634,0.34824654921214576,0.29590039361916326,0.3947559804694743,0.3126559215431052,0.5105705715317711,0.21203140262094547,0.23154686292876273,0.3228619716021882,0.19562678391814953,0.2864596382912176,0.30530576888967803,0.6113710678507148,0.47766788098917684,0.3720159432295745,0.33880668420370963,0.4731178328152265,0.35846592611266304,0.5459737680769429,0.6733159819913338,0.26578185010559996,0.3340112464568809,0.5869785111737358,0.40960405536560407,0.08377715709933833,0.393180532118612,0.22558969728939463,0.28219469162429894,0.32435617331175765,0.378714778089412,0.3078748768126069,0.3999181776245219,0.21633297966884657,0.1746631252749137,0.3723528437849935,0.7361479969232262,0.375833099410102,0.3962717177582394,0.32202990053007974
Spear,0.3576576378785111,0.35804741820761565,0.2661838055024882,0.26551357482229093,0.414487412595218,0.4589603540412828,0.3500627741354436,0.2272307668879632,0.44040047113061076,0.4397727600353831,0.3217469549436032,0.28412937789631887,0.4289775126731082,0.38481767421928065,0.471338096565353,1.0,0.3166565048472172,0.36462030413268903,0.39123260525947573,0.17001533392387905,0.41499951502525245,0.21722668889650626,0.39303901822047005,0.3939650612303881,0.39948529476793304,0.4070628169930671,0.48344554927463407,0.3907022075502415,0.3523116932937727,0.4130332246462823,0.359223985802072,0.4082124340346467,0.45415433704032415,0.4068132153070853,0.3880657196825794,0.37881711500053256,0.47411961673719216,0.38790102132830223,0.36340997131153085,0.3626541682582903,0.28351350420607196,0.33772581219864095,0.37407779373262173,0.3696578419418155,0.3843878213827861,0.44134015833233675,0.4250158348544246,0.32754815617636496,0.23827061123994614,0.4261415743613474,0.43767473988721695,0.4039430657076468,0.2901997755377278,0.2938712745564927,0.43654385231497855,0.4138375306363192,0.23365915671216053,0.4092858418103206,0.434217557558272,0.25497492939193256,0.37945909705459246,0.4210324053246434,0.3480148644549984,0.16504988298212303,0.43730508893175907,0.27932946289256333,0.40466526008077286,0.22284160527940797,0.2133237427716747,0.34195573672711194,0.26557748957914146,0.26630193123127893,0.31452819773835494,0.3992502826259451,0.391177128081638,0.34754459564090256,0.38707924106867453,0.3960235417943627,0.4625978905469547,0.39899968292674987,0.41221095495907845,0.30089398727122135,0.15152191032870851,0.3567545842435138,0.3804996828372805,0.08540883215216834,0.39616591559671005,0.2305897557572906,0.27856499372426163,0.34796348274922506,0.34550210503470974,0.26734396013512196,0.5310189207441888,0.24097475820135666,0.18116621631359212,0.5698702058710191,0.3936458343134876,0.40885732853506684,0.39518086737024655,0.31772412937874167
Mananaun,0.44850798416060317,0.43171748415009153,0.2952854683748252,0.2849813901565991,0.47027826497065706,0.44269851540741323,0.4099210522329461,0.46676351137146005,0.4755763425473163,0.5096056128910833,0.4770897478033342,0.28019631750287877,0.45615956919569806,0.4488627353704675,0.5248282486718773,0.32684453008507225,1.0,0.5298514825898102,0.5551095376183385,0.1732089472416444,0.4550470852785242,0.24530278487165114,0.6196334559239011,0.4086904651114882,0.45240557628053923,0.4667125115671663,0.4398728981565522,0.6173811311167604,0.4510538721622172,0.5169370744451273,0.3561901589915346,0.46263257222072807,0.4660596024634929,0.49570730158477627,0.4919278867101187,0.453272364307365,0.4917707829844884,0.494408827553016,0.25591557917619573,0.46012314610088945,0.43309258332942635,0.3982801809396597,0.47352652611011475,0.3894749272744811,0.6259849353477925,0.3183660268920192,0.49285592375265436,0.36647754617900546,0.5132213899790184,0.4846132237873118,0.4421766761575016,0.47677019993933584,0.3125443090325803,0.33596401921714913,0.4753617644962093,0.3317210263884745,0.2519524306869794,0.46790628007875096,0.4294398626268867,0.24720982134051778,0.4676908924489158,0.41923166827264596,0.3975492784632151,0.14914165021013887,0.4717250920438097,0.3072231197478772,0.48253532219896555,0.21937117634197872,0.22853922808132324,0.3630552494405998,0.3163845427774614,0.46311785928201965,0.2968662410423444,0.5279183155621836,0.4474245956299151,0.36462269523553426,0.43680869035002096,0.45276545570970483,0.47023833267001547,0.6171461681607061,0.4679149927001744,0.2839270929779343,0.4225821026948735,0.473704619800506,0.5014736404515692,0.09032027271842179,0.4189739423484716,0.23941960077534294,0.33099729542016587,0.35379265622670913,0.20693260883960607,0.28438975327231164,0.5729556278225604,0.24668411543815089,0.1925992091496715,0.5765489047840129,0.5110373827564221,0.47728925969114255,0.4830858546695084,0.39167664863827745
Midyir,0.29073685851789677,0.3115031519034091,0.4191164414105043,0.4094639733008463,0.3857409826820307,0.335755771331111,0.3107033415175833,0.5144316030856579,0.3886764459781777,0.41964452255742285,0.4050697212657017,0.3313443038982027,0.6207766274189771,0.48033737197471643,0.4460527613131547,0.25832134825471276,0.5226418567528353,1.0,0.30448342309205645,0.18850344704765976,0.5824377519762887,0.20273746764402067,0.3220985597850737,0.406639563793161,0.38531671743722257,0.5883546508434745,0.2846571021748592,0.5952645676380424,0.48158224232821994,0.3903035757701413,0.3169854989243102,0.48033733075633356,0.48961077669359865,0.4684796168226178,0.6258147844419367,0.5587877535273333,0.41734189754597084,0.5975771520420393,0.48609861765181817,0.5114359371543846,0.5661500958724771,0.49918921860116805,0.43327361175917783,0.39906356477544297,0.5572860744650149,0.4961032791370045,0.5914766092139309,0.3159499068996202,0.49274861245452617,0.5330414890453556,0.4035509696705407,0.2750901122722383,0.31188081120154043,0.3749127718759376,0.28074120298631844,0.4012424488948679,0.28914766312944384,0.4897550192097293,0.5123442639175424,0.3117379147162779,0.4590667488525371,0.26735227211892043,0.49135524576113393,0.4645981707227763,0.4135874495097,0.4140141709586017,0.5421083496579295,0.24975261568111734,0.2712105852031928,0.33937127779553783,0.22569342028043501,0.5147269782622702,0.380498914793464,0.5602238107699965,0.48510322438895187,0.3280440408404055,0.48598016242786435,0.46448979450162475,0.46059166789234135,0.5313354140489527,0.5932056389498861,0.3218565174941676,0.16730294719172623,0.5069966103459138,0.34090824184509866,0.4058588254202351,0.43454265481446586,0.28249293679810666,0.3065757878191524,0.39964775415861037,0.38627501425643407,0.6645089710450311,0.5949114008723472,0.4267863025749957,0.1918688178510633,0.6118935372357679,0.5047458708424574,0.2804450280573131,0.4818735315053405,0.4354956386877714
Conary,0.15708843333844186,0.26543506234254427,0.23332848381889948,0.22879273958175758,0.33570440923781425,0.1776984760065821,0.22990790950067463,0.29098686012378666,0.40972374908033715,0.3537692893922695,0.3104590705779802,0.25096072978479117,0.39898043266945926,0.3719712181253696,0.4010112838490128,0.1731665534582127,0.4365620410958235,0.5100567008075936,1.0,0.15557296395987397,0.36104180422620236,0.17712123293482507,0.2132861706254778,0.1670156758083686,0.3244490649633602,0.21900985726984826,0.4079119180043017,0.5421560509836947,0.402854534932172,0.3056720944396076,0.4239508312115727,0.43755587550357944,0.3720915674218472,0.36522569845397246,0.44826929146281513,0.4014905068979917,0.1279820234940453,0.41712520284039023,0.23083918465888645,0.38762033871024065,0.4936133049853881,0.5907924300526847,0.42402917652546135,0.3447683541569358,0.3582706541403449,0.4128182621845088,0.41531789645337314,0.24820368813571655,0.1959103140460098,0.41483021456335123,0.2455621738861712,0.39661298133194,0.23485538381042503,0.24257666365624553,0.34969675257636995,0.4808416059925265,0.18731245034124433,0.3551311098741785,0.4440802311766659,0.23550652943506586,0.35306551994527174,0.3849538354416137,0.34121737539306823,0.14464232306188762,0.14498122331397384,0.24272358195236576,0.4223658219699259,0.20830435375706144,0.16844657956351092,0.3159825168212707,0.2683195537877715,0.18974652136880263,0.2658878108999284,0.4599033330303612,0.63745731172318,0.258130995561574,0.5278034534637078,0.3111849187662718,0.3051593225323604,0.4564077231343973,0.47390071909693704,0.27630420416438617,0.3920942955293889,0.45897126642834807,0.42548876817505143,0.08297692889222603,0.46227361862851757,0.21560896346102512,0.5312643655698253,0.31414540437468186,0.21107795316657563,0.22345266503317535,0.18611947120522354,0.20097314676219455,0.16207449039942096,0.17386007841322584,0.3990331549280277,0.3460821376701364,0.37906138935457606,0.49222261570709025
Ah-ro-he,0.24629409205823277,0.23267857776765405,0.1725449245207614,0.16713431185549704,0.2859838318863936,0.25636113362347407,0.35519210618842256,0.2950711353071686,0.25594178941729057,0.30947394392890826,0.30156256323961556,0.23958400779193925,0.37914184231529924,0.33627879812138933,0.3326386908013702,0.2228528504049871,0.1982994151804676,0.34923251072936584,0.3260549325254532,1.0,0.38110675950273526,0.4399644730435369,0.37789467675530397,0.3010168522059639,0.3654507639557443,0.34914606326507835,0.1907567854572234,0.3809669786475703,0.3278005034207065,0.33721962994868504,0.13976370493542695,0.32660611530189415,0.33443155999833535,0.3455290930871631,0.35506236657871343,0.3586678626322205,0.1354710901184608,0.3712565606190296,0.25173130718155307,0.4058865660172494,0.3576791800963688,0.3052775894383824,0.3213420773407431,0.46133762369716075,0.3799303449918899,0.31609765808686613,0.37302521446996206,0.3361170910819333,0.19035743427150317,0.33776024831360674,0.13954845687096198,0.3307441583265881,0.3495616706348759,0.36850036217950416,0.34115763088157175,0.29449392499518817,0.23602346026175164,0.3220348417216239,0.35524432969905095,0.45667454863467627,0.3634358118896651,0.3200696709433906,0.40269865742603994,0.12059590121267269,0.3523382304681156,0.25529075101515525,0.4048187936533322,0.3955932093242723,0.15268893534706607,0.37479379184014666,0.2474367079567596,0.21551808885515508,0.3607951406899069,0.35434582400785597,0.286191102123639,0.3413434713375401,0.3372512448597859,0.3311310790252141,0.3305500322674885,0.4079332180846352,0.3446333788795241,0.3372399745808198,0.20381596966566526,0.3611022676800811,0.35370136118648093,0.3963172537797114,0.28471718994310863,0.3784845939839552,0.40919843021518115,0.38811719831019154,0.15525815000743529,0.23076603332915463,0.21718937789338524,0.12967400124683198,0.267375502443065,0.3349771427822287,0.35835436820867766,0.2115842149143491,0.3247378848610432,0.28427086988701605
Water,0.5436941893980318,0.41696657058581754,0.2793882459696533,0.2638263136574545,0.4859004753226074,0.510577491233654,0.4581254697106608,0.5874521715893757,0.49610628704326487,0.582113060765199,0.48589167982272086,0.352088021160265,0.5875624047236906,0.5865396821295067,0.5950269671803657,0.35281957748300224,0.3487723540691221,0.6186787632023539,0.38180548930563823,0.19847134001729913,1.0,0.2721508578178187,0.6772544496564503,0.5551072794666212,0.4599228552505738,0.6201413108511871,0.5593272788148891,0.6231541377716013,0.5124441261948525,0.5906453527779255,0.3959142017693218,0.5670722135870084,0.5987896559119256,0.6191799915854327,0.6288976601070693,0.5671646875276802,0.5319477385917913,0.5881228316923696,0.4813374889025472,0.5282521578886904,0.5119623832582988,0.5143443255144394,0.542421589354099,0.43369210246011697,0.5397932556111722,0.5708737011736273,0.6754881989698647,0.3987218549973596,0.280800782568619,0.640100539917013,0.6102759374418055,0.5856503036281692,0.3554485019712262,0.4009098711092716,0.572102987856256,0.6017809521346361,0.3050276727754297,0.515833862299767,0.5648980579123484,0.2730653823172612,0.47928562504814487,0.6027714467854143,0.43191921073699013,0.1908044605577245,0.5138515509726359,0.3294316704238056,0.6031340373440682,0.23173176455707484,0.27365113731640023,0.3812758484647001,0.2292698561225321,0.3466614056985605,0.37177138528852643,0.6513628644810987,0.5032391018334305,0.4313573942508356,0.5707185376912235,0.6619125400284771,0.5703815236630291,0.6429736466214501,0.5861078292433934,0.4047433251459569,0.4538762603892116,0.5879101763660046,0.4834568038870111,0.09740325509109451,0.4377670374261864,0.25425092358895324,0.31722038235853994,0.3642073622057432,0.4104107117231279,0.3637155259730795,0.6045165515530829,0.41334515380332104,0.19336500872466594,0.6202546861533781,0.6442252933510524,0.6182672241881652,0.6176587814547737,0.44995634690362696
Brigit,0.330723497372125,0.35395129620878213,0.4336929787380846,0.3956464727066542,0.4455001926986305,0.3803282656731699,0.4242600233776193,0.41064269400946624,0.46112887523973717,0.4735103436721529,0.41362526762127755,0.3836970307344322,0.6492942453971214,0.38438580514340565,0.4267381631946993,0.31510712905891225,0.4292630121464324,0.45350401528596396,0.32518273082133586,0.21134251638723073,0.47498694534826946,1.0,0.4424713543208777,0.37745266700322144,0.4438730973919089,0.46272809235095647,0.4060619914428591,0.43323877058324256,0.45663754374812093,0.49982236747441855,0.3519780626283631,0.41887705926828267,0.4378607199433362,0.40276921390831605,0.5017253939607627,0.4283833400864811,0.46567227831209995,0.44339495712510346,0.39888928995272444,0.3875360637063003,0.441087230119243,0.6538832385336707,0.5618989887689378,0.44444181380700337,0.4733622977080101,0.437946976783749,0.44773699357593083,0.35173595175601063,0.5939386438623475,0.4653142102613221,0.4303090621351861,0.6930718080890718,0.32420578838967323,0.3714765027607452,0.4749896897368253,0.4202494211161436,0.7564645287925621,0.4632055813732702,0.4300195759201466,0.3279240499773803,0.49489330698210693,0.3727249169392885,0.41437788763541095,0.16776616116899906,0.43371181026403055,0.669037988474634,0.434751474038831,0.25736713749396195,0.2549345738234759,0.38991213803880226,0.2749612510007447,0.6685394360263536,0.3940680659179451,0.438972185684465,0.4157990124936412,0.3321852107269506,0.4214813872368411,0.42559560796702034,0.40342904536121255,0.4294254953592781,0.4871477452501733,0.3118986144403028,0.16712304522125598,0.4192708573347741,0.49508178757700116,0.31251145203267877,0.48036355500106803,0.25502037754746415,0.32144084974376874,0.3230087577576353,0.4461155421950236,0.6005585976268023,0.6629297554017712,0.42562429641503413,0.4085647533158399,0.637656398842641,0.43813674271204034,0.4192934168718164,0.4241955262060311,0.3690959209552012
Ingcel,0.3178047558745007,0.3217451069355152,0.28844825139080316,0.2626327004870539,0.4053747384488347,0.3930662349286483,0.3910875934643445,0.46586809465747026,0.4349582173016018,0.4385566478028221,0.442637407317257,0.41514562797915344,0.6116667946125539,0.393367605728898,0.4968113682599353,0.2930944992098896,0.6072473247056572,0.3571021430727467,0.2774253457641231,0.18580984396609074,0.655504720298133,0.23675697383244457,1.0,0.5257890153159279,0.4002520255166856,0.593838528920391,0.3514831484682953,0.6251546050053433,0.4651601619353137,0.49587608193025134,0.34873372031623084,0.5191105621842428,0.568042549294702,0.5817911423735336,0.6853414172197061,0.6247824912158629,0.20716129216483176,0.6240193234635384,0.5169379971456461,0.5381247456489838,0.7049966030706147,0.6461646115892727,0.5853450449589367,0.4624977831629078,0.3176497601962771,0.4783034267949328,0.6150037324166774,0.3010577915506416,0.2963071665947931,0.6163694367113842,0.3940343603320406,0.5583063142865526,0.342109274715099,0.38263440284165223,0.506503596834469,0.42801768117577615,0.2936708080538949,0.44008840747001027,0.5736674749611843,0.29871772249803863,0.46512152998123724,0.40096773771049027,0.4320085070262025,0.1963558377713854,0.4914935921895329,0.3815082902077162,0.5661816235338804,0.26846466814105063,0.19622219670625357,0.388662023416591,0.2482041501254107,0.34367915672493576,0.4177944298756235,0.6388775060866191,0.620439090729819,0.35478974696982324,0.6019729179183312,0.4140494563920657,0.4992038506239185,0.6695248629400934,0.6075478285848196,0.4338121936237018,0.647357962275823,0.6721979422123475,0.43906776965328326,0.11386993875977358,0.45281150106911744,0.2915353165939736,0.31338992468466953,0.6132984347809719,0.40075915569793075,0.3788450473566447,0.6068138212291232,0.5662089003069325,0.627437512327332,0.5943883436330767,0.6215886356299513,0.560442330007766,0.4448615684021285,0.7232049577231526
King,0.22824635434201057,0.2635618422521671,0.23850106725058584,0.23508787808214668,0.3390816359047493,0.2956760737761902,0.2934595337671209,0.46615232243626514,0.2712568344392837,0.3475693357128607,0.3284139666786163,0.27356820271175647,0.3621289652273539,0.46448154064277203,0.3826972191915435,0.25261284867373723,0.23116891197567657,0.3468717763590577,0.1885167099468037,0.13721099965889183,0.38638240050286116,0.17906224469615395,0.4050115313849705,1.0,0.30186622978630406,0.405004046953024,0.36037700256334887,0.4354117444135113,0.48197748545511265,0.3227446924843882,0.3787930281325652,0.444284873256233,0.3863582380764216,0.40110304775144356,0.3603125610918371,0.4477386353181596,0.20779344845360245,0.40661010071622516,0.20146681259019858,0.3802023095286657,0.4185544980165133,0.41303705122750367,0.40775709995277304,0.32616327398183514,0.41800865339805776,0.37811637271529336,0.443782147567967,0.25818379610925835,0.21041361739027148,0.4473709110921763,0.3436144902882507,0.4292632724542613,0.20429181407085867,0.21774107210209345,0.40673080819279817,0.4536253333473369,0.22891209423015543,0.39215499900361017,0.4058399381148726,0.207608967425722,0.2152654666123159,0.5416625233932393,0.32143849453612483,0.14563330473852515,0.30776676024942257,0.2668776172556691,0.3953814859670251,0.1853209971843884,0.16224436030343045,0.2842291846832959,0.1801533758679317,0.20500884668174976,0.2933680125689388,0.4432818937107864,0.5034995896563482,0.2675471206036853,0.5604211914406173,0.40802962215111227,0.4039234936637698,0.4246443780568134,0.49730234524630773,0.23577256828842857,0.13326768433817973,0.4008140671548679,0.4341150031556374,0.07891842708009071,0.2624673458917353,0.19974203555384443,0.23547135644946984,0.294236860481544,0.2481030333686463,0.18943156571173533,0.37290123335220793,0.20129785664524308,0.14811310136208278,0.36597610456007174,0.3754226107351919,0.3834917333711262,0.38621229920828515,0.39924818947683355
