,Loke,Odin,Son,Name,Hvergelmer,Sigurd,Streams,Har,Hogne,Balder,Njord,Gods,Dwarf,Ragnarok,Frey,Edda,Hrungner,Frigg,Brynhild,Heimdal,King,Grimner,Fjolner,Daughter,Bolverk,Wife,Æger,Vidar,Hnikar,Hel,Giant,Father,Fafner,Asas,Baleyg,Krake,Herteit,Ganglere,Bileyg,Sidhot,Horse,Hall,Hnikud,Brage,Asgard,Thor,Sidskeg,Glapsvid,Geirrod,Gefjun,Fjolsvid,Svipal,Sigfather,Rolf,Mother,Jotunheim,Gold,Alfather,Sweden,Skade,Sad,Gunnar,Forsete,Denmark,Vale,Thride,Gylfe,Fenris-wolf,Earth,Abode,Sons,Man,Idun,Helblinde,Ymer,Valhal,Urd,Thud,Thjasse,Skjold,Sif,Gerd,Death,Brother,Atrid,Night,Men,Farmatyr,Uller,Mimer,Gudrun,Freyja,Gjuke,World,Tyr,Suttung,Frode,Valkyrie,Ygdrasil,Norse
Njord,0.8239216682254006,0.4136094657053895,0.7876991316957496,0.6804043212365151,0.7675676386844987,0.6601012538171926,0.6415576616971802,0.671468323891811,0.408970657401972,0.7119675179672843,1.0,0.6400195102008559,0.5536552970830547,0.7385533412902355,0.41081563098932783,0.2711251182514141,0.5940255974179005,0.8057908715394616,0.718497678691031,0.7241042157765446,0.6571857129480287,0.6084596395237618,0.4618438834698874,0.7599771500085531,0.45097015910264104,0.7410421633256047,0.6593169309882286,0.5511367933272671,0.31437148381016466,0.542785782525794,0.6004131146152464,0.6498768712023005,0.21714003757378564,0.5952619788484809,0.5413011054963204,0.4859216880025703,0.5508079048281102,0.6215986132963626,0.46950161878186353,0.48676148418976395,0.6121496694321975,0.5422267152466951,0.44579289965398317,0.7223255635996205,0.5856367821621418,0.7440731736462266,0.49545094211806373,0.4641836552868467,0.6045278713591169,0.4877065320802955,0.5569165837284923,0.44029205641325164,0.5585055528076597,0.5416867062366976,0.5821189841100303,0.7245152254973654,0.41888340117022543,0.522431193042963,0.42205792660214353,0.6338624313187631,0.3380384461023749,0.6058375256730015,0.6162145174879378,0.5286636707685172,0.5940803871362871,0.28494923360537544,0.3694892518300282,0.6922406042166974,0.5837097549087393,0.46683446022349057,0.35991074458272804,0.5378949167528406,0.5691666593091771,0.3266808730864668,0.6610598089379484,0.6729367264500907,0.46582662625551446,0.46439734869975835,0.6811567537539888,0.5629022183910597,0.6778794125130991,0.6137470076789788,0.6673813114727457,0.47648007459337055,0.42622281154877883,0.6381013794314212,0.6143979605281865,0.5791883863950713,0.6352167961528036,0.24369878994679262,0.7530830318372137,0.8606287955227864,0.6863514317244589,0.3347059575368684,0.5755424166862132,0.2872194560175933,0.21917762302622631,0.6712290944537237,0.6600860941145916,0.23837242937980369
Gods,0.5939037322905893,0.3361799880699427,0.6035342242267143,0.5538831266314272,0.5028846329700258,0.5208644277968806,0.5198979467022379,0.6356102678730458,0.4271262675869932,0.603544116974653,0.6955152781023087,1.0,0.5323863500791792,0.676267130130914,0.6084497519523315,0.3231907561939384,0.6301277432400622,0.6534102247624082,0.6748828322704825,0.4882327039983694,0.6447612707329289,0.6402832568331562,0.47819598920757755,0.6525448815210912,0.47674471334377144,0.6671594731788838,0.6757655794250957,0.5567701668678282,0.3630793462047932,0.6727826040613483,0.5722034159201456,0.6890980323591217,0.23045462103288486,0.6725365056903967,0.5601994139729808,0.5552202129107221,0.5579973519227294,0.6507930024720733,0.4780248107196039,0.4955890780710492,0.549642019952113,0.5325657705260726,0.4758897298895065,0.709271742437698,0.6616990464240532,0.6041692795729745,0.5027846325261113,0.4465633515278356,0.635407415397334,0.5186577358375927,0.5806751387993297,0.442053833456923,0.5738936724255859,0.5733922839896577,0.519066945367131,0.6885200040782857,0.4423011867674769,0.51233366675227,0.4499544880564358,0.5934240565984601,0.4114554274658318,0.6098649488108249,0.5516946667298348,0.5574594077370509,0.6694957601365848,0.35221644765340937,0.3876054985529331,0.6795894787158053,0.6034120342688353,0.4942212717464764,0.40063011988020075,0.5888235032351625,0.5435382690297041,0.40069109581844686,0.6351097005975235,0.6521362495670264,0.49145570780091974,0.48783236082817966,0.6745002840778805,0.6029481968657492,0.6619497364796769,0.6437568828756643,0.6269161524675249,0.5202759866003555,0.45000041135509716,0.674637748219791,0.49195880546874216,0.5525077381973882,0.660972896442175,0.2555823750506611,0.6800243183143991,0.6282778355528293,0.6261063803081462,0.3746588625075699,0.6793938524558388,0.28304520841905817,0.2265335667363301,0.5166374733792012,0.6419035329240556,0.25979047115692666
Dwarf,0.5877603895467768,0.41187025221914747,0.4318707452820937,0.5255657740713607,0.42207389595771244,0.48844681755131414,0.3781543270143064,0.5480351055253546,0.536593422188946,0.5864787649920093,0.5978503906139373,0.3993133026839823,1.0,0.5942470169544988,0.5759294223191942,0.2788557870221292,0.569735765613946,0.6005126257913768,0.6222224360919065,0.5769934656985412,0.5651961439500096,0.5586277986744291,0.44926707747010153,0.5957348014627717,0.4645930387397354,0.6137162245693929,0.5760684482526399,0.5677502865145119,0.34245908927449975,0.5785254293354922,0.3991573444348802,0.5989221830608031,0.38723686303722143,0.3734188183364465,0.5192912883891184,0.5566972401424835,0.5166204198244727,0.5445049094335603,0.44366981037320685,0.49244931354568644,0.3696493167565597,0.3616379569511845,0.46002319124540647,0.5819266278297682,0.575631913502701,0.4319314272377058,0.5067033095742459,0.40916705604877585,0.5637810851326254,0.49354663361122375,0.5369084133812749,0.23912607624551827,0.5392171771669246,0.5402191529444585,0.3950455540445548,0.572673242706432,0.4236608408931086,0.531035217806535,0.567063473723801,0.5203666221936759,0.2354757875341337,0.5613802680207085,0.5442018448481912,0.5458097143784911,0.5743199044707453,0.21634921789350853,0.37004941891431725,0.3604216139414434,0.5795946904935875,0.36825918950642506,0.5642094587818681,0.5615855553651055,0.5187350047418468,0.21833883839200316,0.5656980225396376,0.5683896523368376,0.48006207852383365,0.3130684616281402,0.6067407080504658,0.5852749455576954,0.5772114307700287,0.5622050103854019,0.5780618361826663,0.5527128364435733,0.377579597693396,0.5747415337710671,0.34424448939983293,0.5014325201579372,0.567020833906473,0.24821824566782377,0.6002288873048901,0.5656248811939314,0.5850432978042386,0.3506456373674368,0.5649926117679426,0.28732298420500657,0.20901120242846705,0.36733434340243737,0.5644415153876963,0.2487660860760235
Ragnarok,0.5405483933243469,0.43933211870736116,0.5816023613577915,0.5631304999509754,0.5650251540288821,0.5933481867119369,0.5232224058689089,0.5989439116150196,0.4534908574626268,0.5480705779932091,0.5974832041870897,0.595243990197066,0.5133675551601947,1.0,0.5855207381725669,0.2867654117866089,0.6061222491407965,0.5846913710229711,0.5962661565163596,0.5838072474264687,0.543852953538236,0.5196660329145368,0.49516889809538195,0.5830129780698905,0.47475520636285834,0.5796003660031833,0.5924605249614004,0.5404772197634619,0.36500550159432615,0.5394665208392654,0.48638179332168385,0.5858809845481058,0.41336538605148165,0.5812673928191963,0.49975844617184045,0.5514840567100471,0.4976925543018957,0.5854563831324822,0.4180310401076056,0.4989934233783869,0.5601405991219139,0.5151829425942676,0.46303149570728325,0.5785650506554617,0.5581239493694172,0.3396588878304843,0.5120557321843756,0.40063400295894913,0.5381305259242787,0.4322611750347445,0.5124877870905985,0.3934630423448146,0.5105236750160903,0.5460036929297502,0.5177085272875666,0.5899411117314791,0.4101953632788051,0.5150417647086897,0.4267056935735518,0.5600766648334796,0.3815911541855978,0.613467005598683,0.5061373921160478,0.5014045921675653,0.5641800831494189,0.34386448720799107,0.3874364769859314,0.5611625226954622,0.49859857383723316,0.4667488164314628,0.36367958713493914,0.5032095945550576,0.4794722446358558,0.3550924358730611,0.5710998044543836,0.5651926331879366,0.4934934099959088,0.48005794530756885,0.5956867363480157,0.5344078872066689,0.5669563534645203,0.5378612249451494,0.697573969730548,0.4906809971639948,0.3769826101974357,0.5525456927255267,0.49028216116570067,0.47834588189281435,0.5376493152422139,0.2578542297928811,0.599251294866411,0.5805404797729091,0.5703003853927624,0.33875363639639633,0.5738962415712253,0.28541892360017596,0.2270326771562762,0.5110965095643609,0.6170558995246923,0.2505628522406711
Frey,0.5812591109815777,0.38647502815542567,0.6427649718349124,0.4712033810969511,0.49749633709019775,0.49552671764297734,0.5521611000507538,0.4619001977585355,0.36063360189353233,0.3309138195759532,0.5680473725204256,0.4929621309166927,0.42612990714960614,0.5574859998709705,1.0,0.24865322544433208,0.5718525172191841,0.6480726108970315,0.5779990359922533,0.5629672830431518,0.5671323419579559,0.5192548318875273,0.3241641466725482,0.5657187590663315,0.39158316536094073,0.6159218090954981,0.5363416034516882,0.44576214033365374,0.3034449196495313,0.4754969426705243,0.49336113269814447,0.539748990589445,0.20901190642324735,0.4734398940881058,0.6656818467925809,0.42575932821833246,0.6729326417573608,0.49450482081299246,0.4228333262262461,0.4059281536834148,0.5120847698756624,0.6540836708346806,0.3756932844832188,0.5735002869198688,0.5416119954878456,0.3689099473009518,0.4130824972015268,0.4057673387531172,0.5451231002999202,0.6542106965559958,0.6899452557523378,0.3904865347624334,0.6641028359278246,0.465974140145458,0.5097788693294072,0.5749485706436291,0.3634636226306651,0.43705449480196434,0.4782624217777796,0.4720592474404499,0.3294423090292911,0.5392961375949358,0.5037904082788291,0.45090464619482984,0.5090065595345191,0.27860664761392917,0.334148089986948,0.5595583818587094,0.4776689782171601,0.40022628764395074,0.2981534565717791,0.465778508699271,0.4763783291930381,0.3192119330151124,0.599810587039852,0.5558805629116946,0.49590991981370247,0.5188918626812317,0.5426683211248698,0.5641133471417804,0.4236484434366069,0.4420349277503261,0.6030769429446364,0.4009366084399177,0.38670418306462534,0.5511190213843621,0.6539556035404301,0.5191191901431383,0.5423372412305957,0.21512468677555227,0.5975888173590604,0.595531651649037,0.3963643703923781,0.29834653700095914,0.25951266483777624,0.25033939029596664,0.18346264126233827,0.6759813172130426,0.5310142629079779,0.21039429141719032
Edda,0.38144195958853544,0.4069184011538751,0.3667465967194532,0.41784212907188334,0.39220040933754313,0.39483905667502245,0.4201302581905365,0.4420281553699631,0.5226658857830103,0.42254558681079285,0.3825527925163859,0.4600780316182916,0.41462394363150257,0.42496741782378117,0.4022818278376606,1.0,0.4246027088201674,0.3874784886894017,0.41912151172652024,0.4006501768864322,0.437038152691424,0.4907336815681933,0.4178246219132096,0.4147018891599559,0.43993362862197777,0.38609395334195773,0.4159108690039224,0.44189531560379175,0.36260238035518655,0.4758051905665112,0.4044354171130303,0.41867876054769054,0.2849540282462464,0.47170776458628766,0.4247741923317393,0.4408695337652337,0.4239483838305065,0.4776245932615776,0.3446242312616435,0.4346413985297737,0.4319618487077008,0.44496484681268944,0.3888213270614809,0.4477124929821244,0.4389435236124895,0.27090330295573584,0.43340982953496787,0.3413220919114731,0.4222512591228007,0.430087114572531,0.4221828049288238,0.33789002957265246,0.43189767175475274,0.4298033333131104,0.4305962003969323,0.4102645057687211,0.439539001293011,0.43209180479210735,0.4582509636872587,0.4457705315112766,0.3311853196436286,0.420324446071274,0.4302775596290162,0.4274180903235377,0.44659048471641605,0.4514916413714231,0.4419357155573176,0.4315953280310833,0.43079473004027646,0.45057647286261343,0.46063444882771787,0.41708688443990105,0.4138751870497744,0.30807964205642246,0.4550410465880064,0.44724002731060236,0.4379282426708238,0.4096937199882723,0.4539400375641989,0.4204985301416382,0.4184186923819184,0.438698365747181,0.43986203058017703,0.4441579131775035,0.3082571814667745,0.39989449200056787,0.4294730597911978,0.41836375320871494,0.4510191796271877,0.33803510732651865,0.431430098704388,0.3734921867464404,0.4344168431375338,0.4215570798772794,0.44268271827667177,0.3577040476360156,0.24367792799591392,0.4269569823196872,0.39708537272599287,0.31307111517329356
Hrungner,0.48780185013331046,0.34841952725316927,0.3677058788924368,0.4710576811482891,0.45188565811756554,0.46053255215733707,0.600233417480094,0.5982938432374609,0.4572368050863318,0.46092486771504443,0.5580668787504631,0.5000111001069758,0.4231185967282015,0.6608897499289051,0.5774369697104957,0.27122297838644366,1.0,0.5935193810940423,0.6758242384460306,0.5592955845968516,0.5184456898275784,0.6802896199614447,0.521347660570538,0.5993299346734984,0.519802529253232,0.5722243484729553,0.6200268667041802,0.4634863004718437,0.36990690927567943,0.5960756654555243,0.5553550599000835,0.5730637629396124,0.23666110891278463,0.5432387943204673,0.6089061839990036,0.5866613208728294,0.6120656878898898,0.5714942496147518,0.517648882729114,0.5451904324525704,0.5690417138554068,0.520667306025108,0.45615814763372725,0.6199034377865977,0.6374107557462175,0.3108434822615947,0.563987862477308,0.4960390186778568,0.5339767689565894,0.43921564293300763,0.6316317965936332,0.5150630655738684,0.6363872433319522,0.6150551341762521,0.5554204099256421,0.621852720328446,0.44819629982933434,0.5908064501783158,0.4654734349006872,0.519418916779821,0.39597637531204,0.6764697742596731,0.6057195409504207,0.5896918427934961,0.5446936589149228,0.39137874799264377,0.4148145904756562,0.6656181390928203,0.5393883153506165,0.44271842821749385,0.36725858050069204,0.6139788518303035,0.432231192951229,0.38337802663067866,0.6951498696948036,0.689403632033105,0.4662786962618297,0.5267261687541693,0.5867078030472627,0.6004892310628208,0.6118390500557928,0.5890861647693548,0.6744681064688131,0.4802293297127699,0.48699947831451323,0.6082208179055902,0.6138752047485913,0.6296155788696117,0.6083280656642378,0.27441023870033726,0.6621183627645671,0.5504643315333041,0.64001959810013,0.36997376172555546,0.6384846038851437,0.28242028295199645,0.20844556819281376,0.6073669401728463,0.6075227976507925,0.26999009741102387
Frigg,0.5553314320996658,0.42243790831320566,0.5534509110534799,0.6151043582908651,0.5741860812050762,0.5544102375150782,0.6244860867049642,0.5594666234377064,0.3985817542738464,0.5683443760024194,0.55561397593894,0.5880394135983852,0.529357309682563,0.5292696088834501,0.5638613928645957,0.2763335041519848,0.580641027550538,1.0,0.5133491180846539,0.6477220991980768,0.5651150600852894,0.6220290994137355,0.44016125321854016,0.5072870750230319,0.29757166231310417,0.5402064094701834,0.5278032814004668,0.5049030837313264,0.34086629275022984,0.40207089571869153,0.5922833527002175,0.6186408968353939,0.22617673007612726,0.5811291407071787,0.5468734738151154,0.5109256996625158,0.5493873319913309,0.581626640583281,0.347166123355299,0.4955689919035528,0.6058929142686522,0.5562636869843717,0.45239619967613665,0.6662871794862346,0.6109647376186863,0.5873052276849989,0.5043770719731933,0.3337274771311111,0.46444251844945234,0.4031151567427534,0.553463344013678,0.32192757202999417,0.56497452662846,0.4948472037392713,0.5960928859149036,0.50268385437559,0.4124418229029229,0.5394492273616145,0.42633340218305954,0.5393228230221443,0.3127251131057608,0.6090727446217059,0.5446243527324953,0.456513163893086,0.5049545777039703,0.2913521590659873,0.370274703271842,0.4957010117330933,0.541748888196995,0.46122005005287453,0.20552817865788373,0.5954562198381428,0.551242886489768,0.2909890343474582,0.47193941966677805,0.4747613522167942,0.45105377442080347,0.47346533252509754,0.5151628240231182,0.45437526555783186,0.4760968057138437,0.4787623699130322,0.5682216585007737,0.47750276922738116,0.3129425112495661,0.4912928618412949,0.5740710163837481,0.515422892264545,0.4796377862157756,0.24582587317363921,0.4933748867144788,0.597242133891596,0.4986818255882198,0.3258274335601553,0.5443223743092112,0.2771427367733478,0.21760415622761384,0.5749623821467552,0.5299991497546327,0.24600409407759202
Brynhild,0.3246643868884738,0.3658262033086549,0.40378192805983415,0.5394087754336627,0.49284340722145503,0.45173255710330895,0.6380244043769213,0.5279669132696028,0.48062161491010763,0.5103809974098432,0.5268825585171446,0.5570816342477642,0.47908720022245965,0.5126714902857153,0.5133798626718638,0.30324373306089125,0.5657609657885985,0.527402392582431,1.0,0.5441170646707425,0.5009809952085086,0.6567041509759188,0.5215289183904613,0.5179699680097462,0.5010831098487527,0.5318018248032202,0.6571337515662541,0.509942909717607,0.37277501411977193,0.6179830352656966,0.491646802468347,0.568994428141297,0.42924682868301944,0.5929338960515335,0.5889496588384396,0.5480246555770092,0.5981502340120595,0.6116082874636876,0.390182632245119,0.5334365230593915,0.5098181213335754,0.5384650430493858,0.4532586415246604,0.7035773077459628,0.6911082631696945,0.4011958975736727,0.5433534221503965,0.3731211395277709,0.4825101219475003,0.45864881626342974,0.6097030731166208,0.5185685040159738,0.6142022751837152,0.5295061318610401,0.6318123097964136,0.6841387614807287,0.4365706019649658,0.5718077160191757,0.45558593581527174,0.5623545472599836,0.34648682506608874,0.3685460936288199,0.6714363392478198,0.47579257554250975,0.5969495833484061,0.31929083008419307,0.4013107256094895,0.7083191790531922,0.6553750731229436,0.4729822955063176,0.3868761821141148,0.4672714581112302,0.6019780048748297,0.3212838006210182,0.7209115948137275,0.7001338926617996,0.5144642160888834,0.5232439499101375,0.6617010295361808,0.5991397581139882,0.5067233721283598,0.6004980465353572,0.4879818653629628,0.5156614432276444,0.35794235144107295,0.47917720864485286,0.6649267006675723,0.6451786894307396,0.6316483315690807,0.27498270343770725,0.5369061957311655,0.4934784476914926,0.5293137889558462,0.3583171453994615,0.5901978777138033,0.30766639453466343,0.22063247636365033,0.6908545426191698,0.5136672517775924,0.26486902120062444
Heimdal,0.7236267903911971,0.4079112449890948,0.6920425835352803,0.5638840412580896,0.5058823154489748,0.592016526570805,0.6622902896451882,0.6120219048647376,0.4797187353906448,0.6613436763292739,0.7975784376033467,0.5254071528304196,0.5088846225112617,0.6589626372178956,0.7456138545364045,0.297928526995818,0.657717935274108,0.7700092054992711,0.6824497871067197,1.0,0.5668549318816771,0.643485118905218,0.5006937949094598,0.6991826737140172,0.5208588949135443,0.6666246984770732,0.46361206586070713,0.5404981697805301,0.35421544383044773,0.6150653104776406,0.627287085070028,0.7138841218399463,0.4102444562998837,0.625447564141688,0.6026758082208467,0.5972643330084105,0.6007399257411721,0.6508380645294457,0.5075669964935932,0.5426936071511308,0.6820909541175871,0.592662210912209,0.4834188745910963,0.790011136691806,0.6857309796809447,0.5509166462989805,0.5561840874777403,0.48377502362019315,0.60828540563704,0.5619292011236129,0.6106416781159506,0.4861910028854027,0.6278791927460252,0.617739046931677,0.5462997176210087,0.7379291312264183,0.43923152980765284,0.5646540731163958,0.4541302974258375,0.6396969442653258,0.3750597336342158,0.6531323258373251,0.6567480522334601,0.5842552766135758,0.6175193778152949,0.31895520533064603,0.400171095808296,0.7257160403813803,0.6608017302112037,0.5175152846655415,0.4014414141170131,0.7015980383033942,0.5976838575465866,0.3644129907610182,0.7090769749806249,0.7173073014154748,0.5222555100305967,0.5118621288102897,0.6735235044748037,0.5949896169332489,0.7030587796158497,0.6729221506509312,0.6930835060702563,0.5452738347227926,0.49187483586770075,0.7239185492141175,0.6626674464983965,0.6259274320907141,0.6956600955936324,0.2584420295236235,0.810115508913721,0.7545426945776983,0.6313311851919017,0.3698219338548246,0.6302521468227149,0.30245227071439723,0.23881048781134004,0.6768158763513288,0.5950392119729366,0.26718493499586465
King,0.52261843873023,0.34943791521811385,0.5238904761064435,0.5383612809560302,0.4159807643820727,0.4435759197949794,0.6149556944955193,0.5818951509315725,0.5064907644786939,0.448988794410778,0.5679763033845974,0.5425942905393976,0.365410668951993,0.5722671820942798,0.45378052179194617,0.27843019125105645,0.5485186973679885,0.5536298493665971,0.57146300890814,0.5535196967247625,1.0,0.6142578303904082,0.5311859934944063,0.5842168888649708,0.5486369156535373,0.535918033334132,0.5700780650210461,0.5143189187583761,0.3957707759188127,0.5353267453061197,0.5957054859997689,0.603996752050871,0.5049965985483205,0.5412325022120749,0.6375383898269186,0.4762853844616134,0.6545424156035639,0.593877015008291,0.5121151191938871,0.5798389175266682,0.6404868520576592,0.6118186768211821,0.5264321910304038,0.5873390419898598,0.605292284639559,0.35718706081069185,0.5971002088122122,0.46972999926113995,0.4948323191859596,0.5982269320911295,0.652955367503312,0.5548179106412534,0.6680053212400319,0.3254600280798235,0.4718905424757489,0.6067916930931854,0.4350210936271135,0.6140934223818545,0.32053001997216435,0.5588949689645532,0.42324737194382883,0.6175987393843264,0.7004887581606842,0.4400868542766673,0.5674419805984867,0.4227804860310911,0.43100492652642075,0.6097068583289011,0.6242733331854425,0.473822107859751,0.42000943806035085,0.5812455727736284,0.6633291989533957,0.40965619553626215,0.6046611370759236,0.6065538458629164,0.5592529338899286,0.6292746500505606,0.6042096015185155,0.5680698695455841,0.4880766368869528,0.5913071738511848,0.6358119069583996,0.5141079815177495,0.5620387594423959,0.5925256368940925,0.6321903253323019,0.6886648347070239,0.6435749383682028,0.287362638644988,0.5882348392463165,0.5283931261062753,0.4966316868137134,0.41223263016569106,0.5899775375808023,0.3237577196054183,0.19468419150639377,0.6093777899258923,0.5494047900311473,0.27510701297209417
Grimner,0.5658048475162104,0.41717383071709474,0.39694159045370336,0.4659919739680815,0.5077420260043153,0.43742953105704097,0.6626725979973541,0.6575178583939816,0.49316870790980755,0.39448607978804107,0.4244759575831595,0.6165916046551948,0.4987833326263133,0.6611643842442163,0.5322477104958343,0.35652753628164996,0.6342290477755692,0.6477070248619877,0.6799692753188703,0.6706475700261729,0.6475571293581179,1.0,0.657995186346069,0.6690894791062929,0.6226187187219162,0.6369066619907936,0.6726433078346844,0.5439245244229678,0.6667633506294757,0.6385508811759896,0.5941368648496079,0.6213492753469348,0.5204039469562781,0.6042579509203113,0.7495047750953092,0.6000077712454739,0.7512475815486633,0.6472898950920389,0.6399089664103936,0.6925862243589818,0.639187109174544,0.6016565000301377,0.6778335201215311,0.5828315790912421,0.5590002506149252,0.447642037662215,0.7086339206378243,0.6126145715250245,0.5558574579205862,0.5093038928375776,0.7280459502487208,0.611041009728783,0.7663831914345256,0.6483075947490934,0.6509033542760351,0.6692092101700243,0.48322480738395407,0.7378460374622128,0.4883513173288992,0.5842568205284833,0.5653620187481355,0.6871738273156429,0.7131426872914586,0.6365553545749063,0.6004389639994656,0.4626710019570317,0.4605681390472832,0.6807242631295779,0.6561906202127574,0.5067206605936422,0.24505266854818603,0.6617988769969472,0.658983329550825,0.5532734746193465,0.6572257757864498,0.6981773320915792,0.5781688784860576,0.6148172840743084,0.6458439512713255,0.610919903934376,0.5281403330905599,0.6213342244781792,0.6574369480664517,0.5459552500952957,0.6460697188398363,0.5794186572069908,0.6789304407326929,0.8006598215073326,0.641536486208619,0.3179388121336815,0.6599076942862225,0.5621229088966535,0.6312508785017775,0.4004093486567905,0.5951504267754141,0.32867100767110535,0.2334020713623238,0.6101138644978705,0.4218248292704893,0.29817864666014904
Fjolner,0.5086599071617185,0.30557244452271826,0.3657448736249828,0.26560076970136914,0.38501487439889837,0.4422159979274249,0.6200720653647986,0.6621964664658191,0.4156000168754356,0.4529896867919904,0.3497950573651993,0.4782461813668084,0.38583440398285124,0.5497460237734216,0.4407143869166343,0.29339937078111017,0.5299864288514969,0.5665682642635029,0.5719168730260866,0.5739428193503264,0.46455868977380055,0.8098994922977546,1.0,0.5776471154463345,0.8113180663237953,0.5402760354538161,0.5423337114140776,0.4530667507376651,0.5742248099591477,0.47029713571016807,0.49939936001396146,0.5134816918234666,0.48231170704413395,0.4900236106590222,0.7979133552234912,0.5132056359304483,0.804511544857093,0.5168802564261004,0.7405716231512476,0.6943490858748912,0.3986087695521334,0.5496239201964274,0.6959636882948348,0.5939153713007377,0.634942924175999,0.2701243434550336,0.7098954140567852,0.7037454733470634,0.49107359879588786,0.5717187759873015,0.7530822777758418,0.7180212358381093,0.7735114575504382,0.5074303828704491,0.4064476274639824,0.5762721302493762,0.4845122060666076,0.7136626968493569,0.46163002713782353,0.48902402058719746,0.686120710144169,0.6751630371029351,0.6829334690636125,0.7281548531120187,0.5117458225862157,0.6328606538862753,0.6821642952991968,0.5930052309018083,0.7393923390800123,0.43709090907590514,0.42008030065492624,0.6039573682362005,0.5641712630793104,0.6825084189495516,0.6115258873383973,0.6263160734372688,0.5928182262417915,0.6472788213460174,0.6224885619412798,0.5733072557847654,0.46431888305758817,0.4627769100138094,0.7098052471790351,0.6868124648061025,0.7399940453019052,0.5949182116395743,0.7142341715207434,0.8414478844756497,0.5616488924498124,0.3543095587130695,0.6194311413468833,0.5476402219309234,0.6651320507752077,0.4022611277566213,0.5156888074045679,0.3252293308785035,0.5339594702057546,0.5490755542333589,0.3175063273991958,0.29276748805702263
Daughter,0.7025142895526895,0.3350974368231996,0.45532178468085893,0.6166558202552169,0.5521514876149313,0.6776531721325817,0.617048402567873,0.6292113903013989,0.4788117001322565,0.5718788744542198,0.736909272894015,0.6696392941612186,0.5289298517630203,0.7027822722933125,0.7007948729822893,0.2884124117033372,0.6199243169041129,0.691514069985273,0.6694955470407228,0.7147322235687132,0.5998828241886713,0.6393552171527018,0.5128332026332438,1.0,0.5081519804134318,0.7623436190083522,0.666487748607429,0.5670307765977668,0.3584035367365548,0.5830064490231458,0.5168117311097018,0.6739866926083414,0.2505508943400456,0.5861443783164889,0.5903364865168921,0.5629179362795688,0.5933089738392704,0.643721234086284,0.46438837626386736,0.5337280162460772,0.6976725736505694,0.5633001127787919,0.4791512061893518,0.7047535129922498,0.7017627229074579,0.5985108811705115,0.5435172742677052,0.4276680562863945,0.31715446493652205,0.4630044587953488,0.6030077013026932,0.5009791347831595,0.613161356099392,0.5870815009169521,0.5570383864768744,0.716571415863344,0.45768311951539237,0.5696027441587405,0.4439676212628068,0.5888177568165004,0.3857271769171716,0.6859062989579348,0.6291896258286694,0.5711600375009482,0.6100763847937039,0.3809976068771663,0.40849195916245756,0.7165829346956185,0.5230165037092779,0.4692466208995276,0.22874351032951373,0.6829610673739407,0.5899007040219059,0.37534349001919554,0.6914887078048643,0.6964871752860075,0.5128249691709638,0.5175441618149508,0.6736208146179318,0.5883493330049401,0.5076968843501317,0.6455214973331233,0.6870588309232143,0.519212956367125,0.4757053426988662,0.7076616161056563,0.6411437064080232,0.6325354155911846,0.6633072632111041,0.27167363796557653,0.6370162664601812,0.5487353253828771,0.6127301083229814,0.3541620799427475,0.601515102093831,0.3069913230682565,0.2325447545519417,0.5860909008992382,0.6785008521828672,0.2619396981982153
