,Ino,Epimetheus,Palace,People,Admetus,Greeks,Phaethon,Zeus,Men,Pegasus,Goddess,Crete,Wife,Perseus,King,Hand,Love,Greece,Thisbe,God,Beauty,Minos,Queen,Athamas,Medea,Aphrodite,Aegeus,Man,Athene,Persephone,Apollo,Eurystheus,Olympus,Athens,Son,Atalanta,Bellerophon,Theseus,Athenians,Nothing,Sea,Myths,Demeter,Daedalus,Danae,Adonis,Day,Meleager,City,Hermes,Time,Place,Pelias,Head,River,Prometheus,Father,North,Niobe,Sun,Aeetes,Heracles,Cerberus,Tmolus,Cheiron,Hera,Year,Augeas,Mother,Jason,Poseidon,Aethra,Gods,Heroes,Hades,Acrisios,Minotaur,Polydectes,Land,Ocean,Midas,Pillars,Wine,Way,Hyacinthus,Hydra,Earth,Daphne,Africa,Wind,Proitos,Dionysus,Leto,Argo,Tribute,Hero,Greek,Psyche,Spring,Arachne
Aethra,0.0,0.2573148519954557,0.37936764518139854,0.35981045721183136,0.28189084909798195,0.21403697949633918,0.2920865151657075,0.2486916129140793,0.2804383418860335,0.2317170061844382,0.34660069078858013,0.29205976781749865,0.2299975809245235,0.29628203280996174,0.3921088639839924,0.27283791288013226,0.2162409200046597,0.2569597922144654,0.28202530576115376,0.21438800988756335,0.33200167215604187,0.39436574841725425,0.2478429704035733,0.23597955191675532,0.5489558882817923,0.2635935112475206,0.5007170528973616,0.2564171167436189,0.19024271215506075,0.38363097682801206,0.2933960053182903,0.2912868928352702,0.23607330708278706,0.4575750646770798,0.39951005179061233,0.3410079173864907,0.3333688876796824,0.5235545101231753,0.45508185213165725,0.23405258345774002,0.34750369931034825,0.24315748667037862,0.16105244703873497,0.21312908919981863,0.2821832847319253,0.2576030831856508,0.3595000692738603,0.23767325178031903,0.3405641820840949,0.37029883535906294,0.26269243196507436,0.30916158862175597,0.33971095232296905,0.22286680216648697,0.23614619093515216,0.28424774761518046,0.3771279221371251,0.22515161452992935,0.18174493664205424,0.2467274405725655,0.189722637904895,0.21992717955765745,0.21808743133105937,0.23093439683944195,0.23725753772027894,0.23626487728319032,0.22910766398153457,0.22205262435662865,0.3785249772600148,0.37469196522862613,0.28389013330900814,1.0,0.34120634960411766,0.2628998635586305,0.22326061995664268,0.3242870871962068,0.2556266526084157,0.15102283008444392,0.28365206182685737,0.18612522657821126,0.3374700183158767,0.18430645697059952,0.19999724971249322,0.2351874488806013,0.23973060649916111,0.19793762279192403,0.21154518937866856,0.23677377146845174,0.0,0.1882123522728565,0.25447404400221474,0.28690416327337337,0.23750429042329385,0.24266852868073507,0.0,0.2815540063238902,0.25954393362770056,0.4074661987406461,0.20951443914178197,0.21867809263779836
Gods,0.0,0.28898847244177395,0.2714728204799006,0.47246052309486714,0.32973456487133157,0.3044233160651849,0.34349970914785644,0.3076897709388181,0.2789135358450216,0.0,0.3496323781012067,0.24699582916023963,0.28467105103616447,0.3271764098893631,0.3831977049541064,0.2900727209779012,0.32459212012944133,0.29466853737196863,0.21802450386347497,0.31651593290336805,0.2765537963732454,0.36927288785549495,0.30074744283261345,0.26635474664502123,0.3778905001880389,0.39785542337136265,0.5336083166525969,0.3045443214226779,0.3586261611001539,0.3464053090118034,0.27958517406065764,0.3570268776884799,0.3906522056793685,0.4455605917629665,0.35743694225148936,0.34831137682820235,0.2729104614909446,0.3333146524272861,0.4831001525848198,0.30686473912397416,0.2891836950503487,0.31039773479437405,0.3180328473510515,0.28267217053909527,0.25949583577536417,0.2547386556768746,0.3480522625087039,0.3467861934080464,0.3156004368671598,0.2649343560400174,0.34327736531320113,0.28974629407961755,0.38529675171167577,0.355801919532555,0.31629188342993125,0.3490618570608644,0.316219621202452,0.285787968396929,0.2331681170654737,0.35029506813267586,0.2181769008878253,0.23516227729893088,0.3038068685890023,0.2836129860839677,0.3137071798172786,0.30715767880486355,0.30304835634727045,0.2997179526096264,0.33118626772910964,0.4153098677411498,0.30426769041191515,0.30445834308258807,1.0,0.3670595138526549,0.3268922206325044,0.5806718147716279,0.26433624566381503,0.5261071840184403,0.32646758812247795,0.2832830892651656,0.17724543468854964,0.2888733901138803,0.3038236515927341,0.29845611233320796,0.2502806126467303,0.2948549561891147,0.3449924841959957,0.29160282989459346,0.0,0.32832978887023495,0.27708120925610796,0.3463824238883231,0.2924018376728303,0.29416268245893157,0.0,0.2874913663042879,0.3048925536337602,0.3546838218483442,0.31489965424004607,0.20749029666319446
Heroes,0.0,0.30432475765096134,0.38369403486909465,0.4097487285349326,0.4646088666262203,0.3784284613369002,0.4929112451920175,0.25846672631809536,0.27086607395012835,0.0,0.3881322180147338,0.24136868185880447,0.33553355712963223,0.3756747676289599,0.34272131074675827,0.4837638138663518,0.5564170265508049,0.32579896778666473,0.20533264991145717,0.5558359686008686,0.2967035927114602,0.438466529764191,0.45078897683302993,0.15323977571668085,0.3339668331416743,0.20228875842247412,0.3844065564666667,0.333923329304593,0.462899206994749,0.38694261473851105,0.44766307244908543,0.29695390586010834,0.2931621614233981,0.4772814927185524,0.3078763107501364,0.31331048674182665,0.2797180449621849,0.20582429413125186,0.4199870293603177,0.32576978799834233,0.5194204814422805,0.5159211946387794,0.44547119436857296,0.3974994444463834,0.408843109512262,0.27711273903141914,0.30096766430861055,0.19064270439463238,0.5160083331102033,0.6107113283710489,0.30869182789538896,0.4234241955237555,0.43005045366672806,0.2470238263620025,0.3369228094190169,0.3363398672294095,0.4789955591774526,0.5243503654937842,0.35166047556725455,0.3752964230357512,0.23692049199832962,0.21304935743896625,0.5581154264714653,0.28007648474184044,0.3692197095551957,0.3651472362743083,0.5157082834571141,0.3437964594875106,0.5705132136569798,0.30876570256210634,0.31392715077106786,0.44838781873542305,0.5855453031673273,1.0,0.41161507921573554,0.2903628022997508,0.28814787859416136,0.3665381797801937,0.4949814816395456,0.5089294069759652,0.40368500556372433,0.44929850546741995,0.23122384502663285,0.5118749699468186,0.1962965988882353,0.5290081690244828,0.2577609089713427,0.3062982459323786,0.0,0.5391680197157321,0.2777171866506996,0.3678788810808418,0.3048640385607199,0.2496369517567852,0.0,0.3205493562977197,0.3554473043556067,0.4143784176307583,0.24527470987617295,0.2142823500985358
Hades,0.0,0.23343749283177204,0.45348176060887785,0.3067937687459338,0.5866583759550564,0.3626091991150649,0.42042324797237424,0.5185392717756265,0.5619627316253439,0.0,0.3527354871657268,0.31952639866172844,0.5298653106666786,0.2914533440284287,0.45317044309068705,0.3167750813966438,0.2713869020119011,0.41796262112577787,0.0,0.6517970039835329,0.2470801846686933,0.15891838284073598,0.4714081618657341,0.0,0.3066595863902366,0.3296980539203849,0.47922773131225116,0.4148083186921028,0.26703670851065875,0.24413119309925435,0.3751530922216224,0.523034291642934,0.5930643482487723,0.366721454167825,0.3272408913765267,0.2939127429955152,0.18870725083423898,0.21797948580473187,0.31749174188617596,0.4796175766477741,0.48599138562795136,0.21208029248083476,0.23130090253982627,0.0,0.19245920330898697,0.24336738928827467,0.5448632588188125,0.6033688517036372,0.5933825501099874,0.24683361854906966,0.388902081175173,0.5292783874914224,0.47598176401637804,0.4159210521109421,0.46638853517473466,0.316073367780056,0.5023581148074555,0.30491221060335955,0.1908736548406189,0.5224868418539753,0.18648628711844925,0.19486852276080213,0.24951606925128392,0.2495838207892912,0.6167877391093333,0.4763193634277079,0.418388671690145,0.21538540818321503,0.5073754637137955,0.2985388724000675,0.3441839464146179,0.38310171199960047,0.37974624066681933,0.45769367112103093,1.0,0.4349132017707152,0.0,0.19457887339275556,0.5806874140027677,0.33478133164110047,0.24379818644772772,0.22308388083805827,0.2789721566159646,0.5906939681646652,0.2364924003157575,0.2350215256039453,0.16350966746244996,0.3780637585375665,0.0,0.40245131511083687,0.2565782061953952,0.0,0.0,0.2438519885983751,0.0,0.5049280293028937,0.3584263043295199,0.2792410435486342,0.2334096011567283,0.206647059691786
Acrisios,0.0,0.21431414029109994,0.4385440366690229,0.3245055811192598,0.4531023194892104,0.3687177682065887,0.3044056172822752,0.2882863129576757,0.4128586353967572,0.0,0.3943804041993403,0.42480806193396536,0.38888518705719227,0.4129765036400901,0.4773160616078926,0.3577728786262832,0.4108138114041324,0.34089471774735663,0.20415743249352192,0.2550824916419166,0.24776399028444362,0.4048892015380996,0.3863089864821019,0.23422881205574345,0.48553311738194577,0.41678283669095706,0.41964012079945134,0.3872913987316944,0.4420757129645873,0.2913910907610079,0.2916760594744571,0.4112234810343744,0.3255509666605827,0.4095852927366481,0.31859250995980415,0.23481394299693828,0.3340530522741201,0.33833223214590086,0.4615759105214304,0.3969611924057934,0.4366537930951408,0.4465460338586107,0.41199543172415465,0.38025112944067435,0.3069046206780838,0.23766806934882834,0.45269254084570437,0.41624438748893816,0.44585507073596226,0.21146917281908806,0.3695013604461046,0.37596557065719677,0.48136648989832675,0.31177492801838463,0.378520875307021,0.3214519616617431,0.41384810293570096,0.38677011864327915,0.2293406052766315,0.37277313183816635,0.2009280425776354,0.20081165597721373,0.44665736458097455,0.2615455037666535,0.39214188376499487,0.45967849258899884,0.39417650175575814,0.4610384791377885,0.26958334437039067,0.39052788453572085,0.351470982996646,0.4224711731712328,0.5385651412581914,0.410127576349436,0.3799424993536898,1.0,0.24165450269563238,0.415611876760877,0.43871894029546776,0.3551192972798091,0.18765854683777597,0.37787506530984716,0.23046862490273382,0.40410192783414095,0.2579026819982065,0.3756397734686441,0.43333619589351746,0.46905549169445254,0.0,0.45865112946825976,0.19472524286531012,0.34474068173127675,0.3006381111096469,0.2593223762105891,0.0,0.4324648849132334,0.4310342714501783,0.4470203994550001,0.4289668983596124,0.22231889384505166
Minotaur,0.25479275473482776,0.30214494712078344,0.3178763193859227,0.3206150859755286,0.33781565178178263,0.2742136328275102,0.28847133231937977,0.25967459114845964,0.2090237639276362,0.16706451780142578,0.3280322855109259,0.3536979821271709,0.2804593456059046,0.23796923857909866,0.4133014238472331,0.2639274874499909,0.28973555620111796,0.25652606620640916,0.32624781686172627,0.31805481419889137,0.33924660997042977,0.33307401246184787,0.2586418256459365,0.2736108743692338,0.31115804026006294,0.1492371657705128,0.48688035972954385,0.26075482143292805,0.31813232026015553,0.2792113554263303,0.292680421910039,0.28535628457609163,0.3194405005262983,0.40304085789125144,0.2827692735090452,0.2862199933592243,0.26654738878362055,0.32251014029271863,0.3531631598922031,0.3109857879994277,0.3043185047387587,0.25621256123744984,0.32676004718397544,0.3027937745573752,0.3223890793228187,0.28321464755557596,0.3023824276417294,0.2698678809710267,0.2642311195724928,0.24269857201752149,0.28741550897769225,0.26311261883984977,0.2892674624055588,0.313199054489608,0.2933048466163767,0.3129660230931407,0.28694156566267026,0.26305524475633646,0.30439961392786424,0.2980648659805744,0.20069929572037565,0.25777283390158034,0.28459184046492114,0.24291154503502155,0.27425882858677203,0.28977794526013134,0.24858550425209308,0.28097476904196084,0.265217686715296,0.26271209335184614,0.36429002046107617,0.3493020631377369,0.2986017122255071,0.2490953661224311,0.25352794109983395,0.2498069945860436,1.0,0.28285067542631775,0.2661309520480569,0.2649493873443441,0.24589427614061118,0.26588348469077355,0.22064318730387625,0.29841469782441793,0.2834279757913988,0.2617004593013653,0.28166937849341783,0.2912116569209737,0.34364174091922456,0.25220084139745014,0.3267165044958911,0.3852502870023523,0.3098882967365175,0.40562048748567797,0.3063019641640961,0.25047603183641476,0.28102501854448203,0.23318825236728322,0.28679402261496123,0.25919445335623176
Polydectes,0.0,0.22995849326981915,0.39718737251990077,0.3656398199150883,0.4100164104871001,0.4074734192386587,0.3540408595733699,0.24864320004508894,0.384620474454144,0.23285859024921712,0.33536859125218377,0.4358136903349143,0.3667313503969073,0.4261239768926561,0.40867279720386895,0.35132430887246924,0.4353236472827287,0.3514198484331012,0.3644587761414525,0.44851541133057754,0.26880717341822125,0.34145991297275174,0.40509642881843416,0.31869467789751404,0.4000433956891671,0.36248129559332726,0.3437909661452393,0.34944082325930115,0.3149134964883805,0.36920215856303307,0.396014761851174,0.3790719929345759,0.4087729099959721,0.6319853849732778,0.41925317596554623,0.34398140822383166,0.36440522638686423,0.302537795891631,0.2797069606257657,0.35162945251591743,0.41920136416037435,0.41810817518416027,0.3189839627739018,0.33386157867152066,0.33782202592927896,0.24121270716753473,0.3982643876794104,0.42677684001903443,0.42198097444513516,0.538923875569485,0.3769041061821357,0.3797948826234409,0.3618005900073123,0.30056759899970514,0.34839988842961894,0.20356258634054158,0.38992275339257637,0.40604221449618516,0.30413106676982243,0.36500780666386407,0.24473838919158125,0.22663125514472549,0.44401143568791257,0.24345858841998588,0.40050921637880726,0.4348376485364539,0.3789307844745163,0.4338301690023263,0.3269285213853936,0.2555998346054658,0.36379219115403033,0.36858203427957653,0.735022266624491,0.39666119739565847,0.36887185831552805,0.4577655160777611,0.2923901429494416,1.0,0.42494795419876125,0.33827725638903344,0.5973439917014796,0.34409720280221023,0.24517709804359034,0.4163933236630826,0.29671705907423224,0.40814074142420564,0.18130444847942861,0.33910425128192073,0.0,0.4026475840920864,0.23816326469343754,0.38007438725280795,0.2895681014689077,0.26816444554360686,0.34034465640146777,0.41122357112400126,0.4133960996951775,0.2802952843391626,0.3516221252491275,0.21213278371096825
Land,0.0,0.20514462282051704,0.4310757260749158,0.3071685419150035,0.5815542863526261,0.3307549476637014,0.4198795235789056,0.5718850600916636,0.586893404680128,0.0,0.3256387016623475,0.3172789523372574,0.4763772502468317,0.2980435996846434,0.5383491910491186,0.36629617564176553,0.2622880395116762,0.36835436092213714,0.0,0.4288308931989267,0.23536851808724546,0.16844432286271654,0.5153732931877051,0.0,0.30014838188593007,0.35717750891688554,0.4752322078649301,0.5603121366749139,0.24985467004248785,0.27952830497393893,0.4188881633617216,0.5318904153112721,0.39547795292147686,0.3870233056779042,0.3518218078416907,0.2857757297805248,0.43628584476888393,0.353595478466741,0.2790503037301837,0.5486132690937239,0.5134994121578872,0.22278920380176795,0.4375642403920152,0.14028839324272954,0.20981710506202614,0.20637735449952083,0.540543679500319,0.48129293973272785,0.4310536185997568,0.2504275621037192,0.47569556170479516,0.5266763448331133,0.4593856429605874,0.40667698988158163,0.4862979618581092,0.3233912502173636,0.5202347425868674,0.27964230026441006,0.1974787833092657,0.40817362990575473,0.19736634709104703,0.4887808440948186,0.2872285728399046,0.14793833051385213,0.5115354320098348,0.45936671990374806,0.4084076885262102,0.21165008337697505,0.4958165717857922,0.26725853738968075,0.33229880880634716,0.37378119612719046,0.38138277972860324,0.4267040537532741,0.43143876807378495,0.4048430782212568,0.0,0.1883319666785621,1.0,0.30739882551237,0.15018383331499363,0.20252073897438444,0.25667737700310944,0.5050899157188123,0.18480359134817162,0.2146786083045406,0.15857489574471262,0.29922302773386017,0.0,0.3669327381372466,0.23291594285856604,0.0,0.1989925433466803,0.25101502266328707,0.0,0.5416559494041626,0.35842042733279156,0.3436910068586841,0.23012975043801634,0.19340594956806853
Ocean,0.0,0.25305654837849395,0.8121926749872922,0.3127641335560963,0.4277010830393613,0.5443969503697866,0.38047230482371636,0.36894270435081183,0.3166149233456975,0.0,0.7083778299672068,0.3938755348576448,0.32216050115570427,0.24365907799823022,0.2915989617573321,0.32806574596564564,0.3382842073897121,0.4372502504954526,0.3044845569784673,0.43099356807823874,0.7579227317310514,0.16914623994295247,0.384258010737608,0.2587793025244797,0.3187499217040743,0.3487525108368103,0.4066158615908474,0.353240620974415,0.2582015621328718,0.2934140487453113,0.2700592933988567,0.3278723940576136,0.4005104326714335,0.4044654493279609,0.40301573051894923,0.24675715592591269,0.3035370514357784,0.33232069653705143,0.5940476974309203,0.3055317962544511,0.3420289800611477,0.27468386584057125,0.7451394545109773,0.2632004950694167,0.2680376997184957,0.21653792221921755,0.8982631020363049,0.46644961942633795,0.34580726535151496,0.2811624357513985,0.2880577765564809,0.34389364617250245,0.45635311904093906,0.18920301772945833,0.3813312898108436,0.26357243894178894,0.8479512699056202,0.42330044241216447,0.1937519086503825,0.2313231357340354,0.18334033860946508,0.8125082895094526,0.3713754571505017,0.27451250421747997,0.34809625570321556,0.3704240698376191,0.36707653023447967,0.28645336525852705,0.36159978301072476,0.2788113243182945,0.36557663907886107,0.2817304012029618,0.36489924677853103,0.5081118953494895,0.4839028783349329,0.606340530885614,0.2593020606908887,0.20544212557078614,0.3402334843858512,1.0,0.26898865163899843,0.3981127684667333,0.4060512772332526,0.4253062267056257,0.258789338361024,0.32763742937607815,0.15161077509693946,0.27654929191193406,0.0,0.6283463250182908,0.28198556043934336,0.3787588009250473,0.22292466866062266,0.3142403449376615,0.0,0.34995606699652065,0.3665323715936116,0.31846486042990163,0.23062549950527855,0.28342281823244087
Midas,0.0,0.23520514551334615,0.5678077866309392,0.27504167923613565,0.3525308402157973,0.5006201063207875,0.2992521217368624,0.3609718274082247,0.5398707128091736,0.0,0.3581745387609662,0.4466424439074656,0.41971206843947645,0.23758059464162778,0.396505684624267,0.4855648228719589,0.31381764641804877,0.47813054764092183,0.33682525610474123,0.2555868883590207,0.23273529045770594,0.5300085360916063,0.46680006303487787,0.22553173912422836,0.20181731833843955,0.3817171292013434,0.348191423384896,0.41341930690549583,0.5086150817304155,0.29330838627369094,0.3338340407033917,0.41174999354147496,0.3329790238041334,0.3533755137973101,0.4738543500333901,0.16954846705781745,0.5209156325029861,0.4787897887282759,0.27726556845670947,0.31896596657493004,0.490778768192364,0.51137812622081,0.4268204868492439,0.37098999633628266,0.29089994711926204,0.23191469318389266,0.3495433465529647,0.5164749195876174,0.4909646800156205,0.22511775691376845,0.365532863096429,0.4869076094004842,0.38242502926954064,0.44179386096270495,0.37564625338248836,0.23275419058849722,0.4452266740185788,0.2957502554426134,0.23008390317433203,0.2948181908764321,0.20951165595924515,0.27194769423140325,0.47750424539285174,0.20771672108969333,0.546421969227883,0.5075432305151443,0.5248072801342826,0.5246171722933827,0.27674391925313335,0.27977303626346184,0.31129156455254653,0.38859747332060224,0.3766807077698123,0.5187080507164776,0.3913521175270923,0.38440702973269264,0.2238750792594244,0.4835969519895664,0.33332697499037783,0.3032806259903538,1.0,0.31331482029073365,0.29344745032711905,0.30600046847267715,0.2675487296092685,0.3122005230950527,0.3133403231610287,0.3510877531604635,0.0,0.36383975573006644,0.315272972172343,0.33424452572043395,0.28809915117607365,0.30285629155044064,0.0,0.4794365009368569,0.49155201558819683,0.2974524505814373,0.3730528655732299,0.20403875705469973
Pillars,0.0,0.26643035829717515,0.42127751035740313,0.35450929072919324,0.46098159283009865,0.5125087899658252,0.3824581553479198,0.384429137434678,0.3233491187104507,0.0,0.6911610082629877,0.3908388426276616,0.3627735846259872,0.3413773795773867,0.3412032547197592,0.36539928032691993,0.3307503358575167,0.4427357742535414,0.21090953941211868,0.4839612023314917,0.40332055506423925,0.17933373550150633,0.4350335890845177,0.2571591714189224,0.30189466490115197,0.35745012967311524,0.5140622010546978,0.41828251996427335,0.22679065854409247,0.2797105984056373,0.26509418333559887,0.3131203145285409,0.4520031437016427,0.41463061820689845,0.45531457706854833,0.23909733465540284,0.3136737127419569,0.3236160496916683,0.28967013860664487,0.3525063287181741,0.3922872983636671,0.27245392070116375,0.7326531757384198,0.29379417540163244,0.2755305160115576,0.2516547512545118,0.49437750370826644,0.517573589740181,0.3918851256636366,0.2822703618899823,0.3305205306772927,0.3929910851692597,0.4673082666325595,0.24413402790096253,0.4128552261550333,0.2811618891778969,0.4627390131488837,0.4068455319864968,0.20992895708348241,0.24397067601855116,0.19252098812813034,0.5529983096800831,0.36760473093137686,0.3066624042273149,0.4017258742757611,0.42152969792451145,0.4151550546546177,0.2735806899258333,0.468572671559445,0.27352928724552,0.2804287831150659,0.2995690429432669,0.3665909667408409,0.4102170448529242,0.48972883488582136,0.6094497184901603,0.2765543857940111,0.20868655501131325,0.37537245211079623,0.5517773181119637,0.31029299476741895,1.0,0.38490135558024413,0.47758006096887307,0.260363803168094,0.3098474782627981,0.13681277922181861,0.30298801590335106,0.0,0.6137934497028924,0.3144074875647673,0.34543456995811583,0.17270997477506975,0.3155379277319679,0.0,0.3717723302812564,0.4216078724977032,0.3214261219505618,0.3962564128581539,0.2729477490469818
Wine,0.0,0.21803589936555223,0.8345088492454398,0.324798511319671,0.36480544448541663,0.3929737727312401,0.381156801338039,0.3775676824308207,0.2785991978773499,0.0,0.7358762825868137,0.3588869866570104,0.2578881529761724,0.4088525655508018,0.2654099414058294,0.261446354522938,0.29400607959563174,0.37059440983883846,0.22312304425566706,0.2910612866113674,0.7600966296204633,0.183377662081533,0.3025464669727064,0.26212416533380817,0.31186437859395055,0.364817324441244,0.5711188882090965,0.28337930561792585,0.2404926547852043,0.2873443621060633,0.29197051228322596,0.36651780664665645,0.33570140239037843,0.3565245232669204,0.34363664783048886,0.25057614774813985,0.32284946692981276,0.34363434584259245,0.28437926052083373,0.2540639230840272,0.2693624149130078,0.25959393111503803,0.7606136921848384,0.2174868119132478,0.2135664067183313,0.21163253388711964,0.40810683639291745,0.35405513915829634,0.27194951893801533,0.2702842835999698,0.2482462011972082,0.2738172664713809,0.4607040517432144,0.2439343236542604,0.288640988321278,0.30860510188754575,0.8735990797375002,0.3676375589533369,0.20958529832845976,0.1950141750882193,0.2093993880117886,0.40775101446173667,0.3153771655385166,0.24008544905831292,0.2787166453411794,0.2937826336921755,0.2653306690959943,0.2520745161838107,0.3499079394227904,0.26983419409294457,0.2583715479037989,0.2701028564961072,0.3565915203625418,0.29078858093675014,0.4364703458762573,0.2789843376339624,0.2427237766744858,0.24408775329251425,0.264845855295302,0.3738963952006515,0.22813006642414196,0.28796251100530934,1.0,0.362375122054625,0.24474259217361127,0.30044850897309927,0.15637795600921073,0.21964309047308822,0.0,0.26792067945389625,0.22081382639681893,0.1387990956535569,0.2174787354696668,0.2568618916368609,0.0,0.27461207148399525,0.29191240262606205,0.3217809169208041,0.23394475153949645,0.26587665996723403
Way,0.0,0.2411004304827126,0.7618468118609876,0.27768913046874244,0.4018319219504421,0.3624639463169906,0.32640504936936665,0.3464102523605072,0.311624622076463,0.0,0.3695659223354501,0.33400329956641933,0.5977967536124246,0.32621936087960896,0.35519895932382656,0.3455439868525001,0.298098240996875,0.41212133392576766,0.0,0.3286567769957971,0.2711448557059573,0.17465957247314212,0.566966615517476,0.0,0.3294542536085226,0.207132129490298,0.36795479683973015,0.3606983189258555,0.28579056286811105,0.3108058614591933,0.4333468363151751,0.5083960446561895,0.3932728459835403,0.30972123330957513,0.3745109169335041,0.3188313372081914,0.30676023005066927,0.46026971232740177,0.2573029616708612,0.36997922931008254,0.47791857083823375,0.2507932471382668,0.2430596623747635,0.2826074172217237,0.22918550056490347,0.2611905734312903,0.370876773215052,0.7925347241904378,0.7268690762829407,0.2680447694577311,0.3695289038988993,0.5226168805799049,0.4089561967144119,0.23915847429438172,0.395093438020098,0.25132875082401346,0.31803331544715446,0.2952891984342249,0.2185332807100726,0.24415150851704343,0.20544572138466438,0.33342873503334297,0.2984095897321095,0.24739260782724748,0.3676551938663981,0.38980221610683274,0.3460721141199777,0.22475398007956054,0.30499544453622507,0.29938847124383694,0.22841222629130267,0.3808145447638407,0.31315775566774967,0.28351563456468604,0.44744225184462477,0.2546856993595939,0.2247511881050304,0.21509304469462193,0.36987260955798784,0.331555536438597,0.16559050979528145,0.2241015770220077,0.2892073338799206,1.0,0.21631402371799993,0.23891223102497705,0.1718431796696146,0.2554826212389818,0.0,0.28497936636451754,0.18234405326119238,0.0,0.1479143236345233,0.24861776236408806,0.0,0.5000052029525056,0.3860190010019235,0.40362967341358275,0.2615894093716989,0.24262903394651636
Hyacinthus,0.21176627777359958,0.23511290810331564,0.23430464158526887,0.24324387581431023,0.23025420386329581,0.2555950001995072,0.2742024134728431,0.2417729625082558,0.20714918417664643,0.21786558069969486,0.26101370756762454,0.25436610427036394,0.2505888573990053,0.23992626997777547,0.2290940919254078,0.2450477947038,0.25117122889186305,0.24773965634140205,0.2545875513266579,0.32942867907949414,0.34107422317568586,0.16459475997585019,0.26732268828901745,0.23260007634194863,0.26008005457461064,0.30737283341338933,0.15830939446369,0.2422021314584684,0.2694639302571853,0.3123480273424657,0.6345633883581281,0.21162337828032327,0.2815087758195535,0.15529345064768918,0.2761948364235102,0.2631495291404938,0.2686888306356302,0.1804307749537375,0.266854226945888,0.22681045865958444,0.24037135125983394,0.21939215673975335,0.26027881265514374,0.25281336648072084,0.2682786925644501,0.2913177708496592,0.25965793308601975,0.2680022337876016,0.24624069169525847,0.21706041667338413,0.22039660474811226,0.2528883582241137,0.27668107482796656,0.28737688395468025,0.2424801670528955,0.300307074717942,0.2359300603487699,0.248894752727726,0.259320777388065,0.24610981444869734,0.21170397105685484,0.24385178531557514,0.24018840798543395,0.35741407625035426,0.2589553438647113,0.22748585197699858,0.23176164973207508,0.25065562034556466,0.2639814319560758,0.27037920723310405,0.2977912031305624,0.2760301400102228,0.31850561582089026,0.22548301196532114,0.21622252949834814,0.31612867297386654,0.14242508680139773,0.15685156956022686,0.2413136550924594,0.21954665918930205,0.21384531112967559,0.2502457722025302,0.20258663075112002,0.24595365054055282,1.0,0.22828497125711159,0.3195645778768484,0.33512723454108073,0.3478103666889783,0.3071145807051595,0.25716951892824486,0.3035320094474459,0.2682851587494823,0.33546317725533686,0.22426960089621692,0.23590790073032478,0.2300704096174635,0.2490996529691623,0.36941333056269055,0.22484520103006395
Hydra,0.0,0.28511088151613206,0.782532519954612,0.7429638191838782,0.37654570387724917,0.42606468500218897,0.3960057948510509,0.3957127265745658,0.3236452431071341,0.0,0.7137923375880614,0.3901506535839869,0.34881214135343447,0.322059310470056,0.3262711263164423,0.35789336055307364,0.31776138420156486,0.3807431374696286,0.3086597839055715,0.3578508976678943,0.7759966026019139,0.17231025520563997,0.39321088931381015,0.2861186360124629,0.287173035115938,0.3836189336318452,0.566585153587066,0.3680923110632055,0.2353114226656158,0.2858878508445513,0.29650326402860044,0.32684488069326406,0.35405363431582276,0.40720638966786615,0.3548064019343287,0.23644507921226227,0.2974494648531414,0.32848267114719293,0.20499670613084217,0.33213613733050623,0.36390427561021527,0.25690513488820643,0.7553646768003706,0.28263690179674,0.2740125312419721,0.22611407554937005,0.9396816951186399,0.3802624529020051,0.35149881081107043,0.27167698995887835,0.3221336779275683,0.37476825391475715,0.44400609834576293,0.22843482039797458,0.37304598055236615,0.32538177926513795,0.8733836204083553,0.3866227174021566,0.19787601981066702,0.25281934770697523,0.1866073793010763,0.6686912499386598,0.3712634093384393,0.3091636972768315,0.3561095095569329,0.40443012132999184,0.37488830052544203,0.28553778143873565,0.8887410866232707,0.2579122038939877,0.27499578780226097,0.29307872116607286,0.3739722025010648,0.521325042635047,0.44747212964742816,0.31636763055053546,0.24892703092648866,0.20258736339778602,0.35520616659830506,0.4619397120466263,0.33471010761009745,0.2881350113380847,0.36179375592844243,0.3531505726173901,0.27092038877982155,1.0,0.14388109689030412,0.2733545220086636,0.0,0.6436873531964189,0.30021595926058153,0.3787692240632354,0.17341462268668656,0.3154007778263663,0.0,0.37265580850867247,0.36980764569718777,0.3148693775205146,0.4096351842674858,0.28082616195425286
